Frame_Number,Vehicle_ID,Vehicle_Bbox,License_Plate_Bbox,License_Plate_Bbox_Score,License_Number,License_Number_Score
186,8.0,"[486.60053745684934, 655.7148393290383, 767.6687565457206, 903.5098702974435]","[577.1025390625, 804.4951171875, 671.222412109375, 851.0072021484375]",0.5559488534927368,QH05ZZG,0.0819976462528608
187,8.0,"[484.11459139317196, 658.1767427867832, 766.409436754917, 907.2592016989557]","[578.2574462890625, 806.704833984375, 670.154052734375, 852.7877197265625]",0.575987696647644,QH05IZK,0.0472654274601909
188,8.0,"[481.3781101223834, 660.3595440234714, 765.7210688830938, 910.8872833719214]","[579.6339111328125, 810.3607177734375, 669.70263671875, 853.9703979492188]",0.5846250653266907,MN05ZZK,0.2419224863371002
189,8.0,"[479.06609630380876, 664.3238383117358, 766.6040529704055, 915.2509217056123]","[571.8927612304688, 817.4366455078125, 669.25927734375, 859.5589599609375]",0.5875213742256165,KR05ZZK,0.2752375624564853
190,8.0,"[477.1509809132496, 666.8024224309469, 766.5050562809708, 918.2758243166655]","[574.26513671875, 818.6451416015625, 668.985107421875, 859.7548828125]",0.5759643316268921,KH03ZZK,0.1913550401765474
191,8.0,"[475.6378305345619, 670.1147232626522, 766.4748799325704, 922.6629644131253]","[573.10693359375, 822.0631103515625, 666.02490234375, 863.2530517578125]",0.5704284310340881,KH05ZZK,0.7099643755136769
192,8.0,"[472.3509118273874, 672.8009641718022, 764.851204016476, 925.6309883891554]","[570.6011962890625, 823.8392944335938, 666.1993408203125, 869.2109985351562]",0.5394819974899292,RH05ZZK,0.0354845879227908
193,8.0,"[470.8703337483582, 674.1079974968511, 764.7234151300072, 927.2438617744692]","[566.333251953125, 825.019775390625, 665.6925048828125, 873.0787353515625]",0.5598891377449036,KH05ZIK,0.125221436584641
194,8.0,"[469.972915120291, 676.8425431784589, 764.4285772153723, 930.8637749970262]","[565.4583374023438, 828.935107421875, 664.1924560546875, 875.9176513671875]",0.0,,0.0
195,8.0,"[469.07549649222386, 679.5770888600666, 764.1337393007374, 934.4836882195833]","[564.5834228515625, 832.850439453125, 662.6924072265625, 878.7565673828125]",0.0,,0.0
196,8.0,"[468.17807786415665, 682.3116345416743, 763.8389013861025, 938.1036014421403]","[563.7085083007812, 836.765771484375, 661.1923583984375, 881.5954833984375]",0.0,,0.0
197,8.0,"[467.2806592360895, 685.046180223282, 763.5440634714676, 941.7235146646974]","[562.83359375, 840.681103515625, 659.6923095703125, 884.4343994140625]",0.0,,0.0
198,8.0,"[466.38324060802233, 687.7807259048898, 763.2492255568327, 945.3434278872544]","[561.9586791992188, 844.596435546875, 658.1922607421875, 887.2733154296875]",0.5860036611557007,RH05ZZK,0.2036315547622243
199,8.0,"[465.36108665861565, 688.9818496158312, 763.416627046955, 947.9578275867825]","[561.606201171875, 845.1802978515625, 656.7171630859375, 888.62646484375]",0.5851760506629944,RH05ZZK,0.628199705370679
200,8.0,"[463.55784579827304, 691.837059988328, 762.5235297263587, 951.3891570418917]","[559.3762817382812, 847.289794921875, 655.7183837890625, 896.278564453125]",0.5906915664672852,LN05ZZN,0.0230363133726286
201,8.0,"[461.23997105237765, 696.3028054130555, 761.6357194508486, 956.8088775527381]","[553.6510009765625, 849.7875366210938, 653.5098876953125, 899.3968505859375]",0.5701420307159424,KR05ZZK,0.1056444555273739
202,8.0,"[458.8156164168529, 698.8556441625145, 760.3172418065815, 959.7644555198937]","[553.276611328125, 853.9383544921875, 650.884765625, 899.8055419921875]",0.5624907612800598,KH05ZZK,0.6560402738910769
203,8.0,"[457.1667687806245, 701.9216569799107, 759.5730388220604, 963.4786813298824]","[554.515380859375, 856.9888916015625, 649.230224609375, 902.0615844726562]",0.5881462097167969,KR05ZZK,0.4753019985252036
204,8.0,"[453.6075223575809, 704.4731938075818, 758.6600339394765, 966.7096383702021]","[551.4969940185547, 860.2323760986328, 648.2362823486328, 906.1570129394531]",0.0,,0.0
205,8.0,"[450.0482759345373, 707.0247306352529, 757.7470290568925, 969.9405954105218]","[548.4786071777344, 863.4758605957031, 647.2423400878906, 910.25244140625]",0.0,,0.0
206,8.0,"[446.48902951149364, 709.5762674629241, 756.8340241743085, 973.1715524508415]","[545.4602203369141, 866.7193450927734, 646.2483978271484, 914.3478698730469]",0.0,,0.0
207,8.0,"[442.92978308845, 712.1278042905951, 755.9210192917246, 976.4025094911613]","[542.4418334960938, 869.9628295898438, 645.2544555664062, 918.4432983398438]",0.5698239207267761,KH05ZZK,0.2248371167045107
208,8.0,"[438.2486839972569, 712.7108481499091, 754.0362717745693, 978.8258961989515]","[543.172607421875, 871.5465087890625, 643.269775390625, 919.644287109375]",0.5634655952453613,KW05ZZK,0.0893979299629732
209,8.0,"[438.2902376529653, 715.8952992049336, 754.436499617078, 983.4462644327406]","[540.948974609375, 877.94091796875, 640.1170654296875, 923.7506103515625]",0.5780212879180908,KH05ZZK,0.1778396052794744
210,8.0,"[438.04889300355296, 719.1290985643188, 754.1106838044082, 988.7317748559574]","[538.9053039550781, 881.0296020507812, 640.6662902832031, 926.7313232421875]",0.0,,0.0
211,8.0,"[437.80754835414064, 722.3628979237042, 753.7848679917383, 994.0172852791741]","[536.8616333007812, 884.1182861328125, 641.2155151367188, 929.7120361328125]",0.618095338344574,KR05ZZK,0.0762943330295711
212,8.0,"[435.3207628021328, 724.5213853531012, 752.358114943145, 997.5223652970766]","[536.0486450195312, 888.7059326171875, 637.176025390625, 935.0234375]",0.5971063375473022,KR05ZZK,0.3406748996268496
213,8.0,"[432.3698800295517, 727.7869524801856, 750.9694128571293, 1001.7298363801156]","[534.1897176106771, 892.5537618001302, 635.2002665201823, 938.5714213053385]",0.0,,0.0
214,8.0,"[429.4189972569706, 731.0525196072701, 749.5807107711138, 1005.9373074631546]","[532.3307902018229, 896.4015909830729, 633.2245076497396, 942.1194051106771]",0.0,,0.0
215,8.0,"[426.46811448438956, 734.3180867343546, 748.1920086850982, 1010.1447785461936]","[530.4718627929688, 900.2494201660156, 631.2487487792969, 945.6673889160156]",0.0,,0.0
216,8.0,"[423.5172317118085, 737.583653861439, 746.8033065990826, 1014.3522496292326]","[528.6129353841146, 904.0972493489584, 629.2729899088541, 949.2153727213541]",0.0,,0.0
217,8.0,"[420.5663489392274, 740.8492209885235, 745.4146045130669, 1018.5597207122717]","[526.7540079752604, 907.945078531901, 627.2972310384115, 952.7633565266927]",0.0,,0.0
218,8.0,"[417.61546616664634, 744.1147881156079, 744.0259024270514, 1022.7671917953106]","[524.8950805664062, 911.7929077148438, 625.3214721679688, 956.3113403320312]",0.6007080674171448,KH05ZZK,0.5727526925846579
219,8.0,"[416.06430216673806, 747.9823054786973, 744.0732530671262, 1026.712301255903]","[522.5390319824219, 914.7083129882812, 624.0779724121094, 959.8536987304688]",0.0,,0.0
220,8.0,"[414.5131381668298, 751.8498228417866, 744.1206037072011, 1030.6574107164954]","[520.1829833984375, 917.6237182617188, 622.83447265625, 963.3960571289062]",0.5809007883071899,KH05ZZK,0.3652663834808464
221,8.0,"[412.9075339569944, 754.8098432043777, 742.3306425816818, 1034.1235984393961]","[518.2884114583334, 921.730224609375, 621.09033203125, 967.7530517578125]",0.0,,0.0
222,8.0,"[411.30192974715914, 757.7698635669689, 740.5406814561626, 1037.589786162297]","[516.3938395182291, 925.8367309570312, 619.34619140625, 972.1100463867188]",0.0,,0.0
223,8.0,"[409.6963255373238, 760.72988392956, 738.7507203306433, 1041.0559738851978]","[514.499267578125, 929.9432373046875, 617.60205078125, 976.467041015625]",0.6141252517700195,KH05ZZK,0.1746873586622551
224,8.0,"[406.71107350941287, 763.8680258002827, 736.491982252913, 1045.2164568076828]","[512.1564788818359, 933.53955078125, 617.1630859375, 979.4925537109375]",0.0,,0.0
225,8.0,"[403.72582148150195, 767.0061676710054, 734.2332441751826, 1049.3769397301676]","[509.8136901855469, 937.1358642578125, 616.72412109375, 982.51806640625]",0.6034539341926575,KN05ZZK,0.1662243392687007
226,8.0,"[401.08098587803175, 770.0260081926974, 732.862163299094, 1053.0769381360751]","[508.17862374441967, 940.9512241908482, 614.979963030134, 986.7160034179688]",0.0,,0.0
227,8.0,"[398.4361502745616, 773.0458487143893, 731.4910824230057, 1056.7769365419826]","[506.5435573032924, 944.766584123884, 613.2358049665179, 990.9139404296875]",0.0,,0.0
228,8.0,"[395.7913146710914, 776.0656892360813, 730.1200015469171, 1060.4769349478902]","[504.9084908621652, 948.5819440569196, 611.4916469029018, 995.1118774414062]",0.0,,0.0
229,8.0,"[393.14647906762127, 779.0855297577733, 728.7489206708286, 1064.1769333537975]","[503.27342442103793, 952.3973039899554, 609.7474888392857, 999.309814453125]",0.0,,0.0
230,8.0,"[390.5016434641511, 782.1053702794653, 727.3778397947401, 1067.876931759705]","[501.6383579799107, 956.212663922991, 608.0033307756696, 1003.5077514648438]",0.0,,0.0
231,8.0,"[387.85680786068093, 785.1252108011572, 726.0067589186517, 1071.5769301656126]","[500.00329153878346, 960.0280238560268, 606.2591727120536, 1007.7056884765625]",0.0,,0.0
232,8.0,"[385.21197225721073, 788.1450513228492, 724.6356780425632, 1075.27692857152]","[498.36822509765625, 963.8433837890625, 604.5150146484375, 1011.9036254882812]",0.6002573370933533,KN05ZZK,0.1666651133629399
233,8.0,"[384.07048723645073, 791.3955979947439, 722.8566603497533, 1076.5890087671828]","[493.055419921875, 966.9472045898438, 602.4135131835938, 1018.5294799804688]",0.5831817984580994,KH05ZZK,0.167388149691871
234,8.0,"[379.6229729609542, 794.1527650154735, 722.7922097731064, 1076.7085024419753]","[492.2317199707031, 972.116455078125, 600.9614868164062, 1021.131591796875]",0.0,,0.0
235,8.0,"[375.17545868545767, 796.909932036203, 722.7277591964596, 1076.8279961167677]","[491.40802001953125, 977.2857055664062, 599.5094604492188, 1023.7337036132812]",0.6114951372146606,RM05EZK,0.1764327242830845
236,8.0,"[373.78617574890154, 800.6762648889792, 721.9510592187673, 1077.645446340984]","[490.06805419921875, 981.5877685546875, 597.18017578125, 1028.545166015625]",0.611031174659729,RR05ZIK,0.2546537381793138
237,8.0,"[373.22214131720324, 803.8521420438709, 720.7922546391767, 1077.8860309909714]","[487.8497314453125, 984.7398681640625, 595.958251953125, 1033.90380859375]",0.0,,0.0
238,8.0,"[372.65810688550494, 807.0280191987626, 719.6334500595862, 1078.1266156409588]","[485.63140869140625, 987.8919677734375, 594.736328125, 1039.262451171875]",0.5965452790260315,KN05ZZK,0.3772033257625052
239,8.0,"[371.09850848662444, 809.0891020775724, 721.0619826391426, 1077.5839760907722]","[482.4709167480469, 995.817138671875, 591.0316162109375, 1043.422607421875]",0.58217453956604,RH05ZZK,0.6337999459390589
240,8.0,"[367.2117728264414, 811.8477525440317, 721.2610842917798, 1077.2725613073792]","[482.6260070800781, 1001.4307250976562, 591.3265380859375, 1048.448974609375]",0.6146237254142761,KH05ZZK,0.0783522125676032
271,14.0,"[459.33890335426537, 738.8338988153018, 775.8340268103723, 1025.40511522306]","[569.7344360351562, 923.7775268554688, 665.3502807617188, 972.2781372070312]",0.476523756980896,FJ14ZHY,0.4299505698910085
272,14.0,"[458.27057547952984, 742.5012450034122, 775.1426820105842, 1030.6901472334202]","[564.7095031738281, 928.960693359375, 664.2961730957031, 976.9111633300781]",0.0,,0.0
273,14.0,"[457.20224760479425, 746.1685911915226, 774.4513372107962, 1035.9751792437805]","[559.6845703125, 934.1438598632812, 663.2420654296875, 981.544189453125]",0.6070979833602905,TF34ZHY,0.1855744863898728
274,14.0,"[453.38820764698164, 749.2998011467446, 773.0598201189877, 1039.5531643723748]","[558.6722717285156, 936.6583557128906, 660.8646240234375, 983.9379272460938]",0.0,,0.0
275,14.0,"[449.57416768916903, 752.4310111019666, 771.6683030271791, 1043.131149500969]","[557.6599731445312, 939.1728515625, 658.4871826171875, 986.3316650390625]",0.608597457408905,IF34ZKY,0.1111897758724264
276,14.0,"[447.8770509042877, 756.3030804534907, 770.7560380134953, 1046.707056823058]","[555.8726654052734, 943.1103210449219, 656.8096160888672, 990.7816467285156]",0.0,,0.0
277,14.0,"[446.1799341194064, 760.1751498050146, 769.8437729998113, 1050.2829641451472]","[554.0853576660156, 947.0477905273438, 655.1320495605469, 995.2316284179688]",0.0,,0.0
278,14.0,"[444.4828173345252, 764.0472191565386, 768.9315079861275, 1053.8588714672362]","[552.2980499267578, 950.9852600097656, 653.4544830322266, 999.6816101074219]",0.0,,0.0
279,14.0,"[442.7857005496439, 767.9192885080627, 768.0192429724436, 1057.4347787893253]","[550.5107421875, 954.9227294921875, 651.7769165039062, 1004.131591796875]",0.6197468042373657,FJ14ZHY,0.3701258977837258
280,14.0,"[439.0157793508948, 770.8468093443496, 766.773165052611, 1061.8689842025365]","[549.0336710611979, 958.7108154296875, 650.4382527669271, 1007.9757080078125]",0.0,,0.0
281,14.0,"[435.24585815214573, 773.7743301806365, 765.5270871327784, 1066.3031896157477]","[547.5565999348959, 962.4989013671875, 649.0995890299479, 1011.81982421875]",0.0,,0.0
282,14.0,"[431.4759369533966, 776.7018510169235, 764.2810092129458, 1070.7373950289589]","[546.0795288085938, 966.2869873046875, 647.7609252929688, 1015.6639404296875]",0.5969100594520569,FJ14ZHY,0.3257794106042383
283,14.0,"[429.53206189583364, 779.4378954785221, 763.9667666678719, 1074.0102975502034]","[545.0418090820312, 969.165771484375, 648.4118041992188, 1019.009521484375]",0.6055378913879395,FJ14ZHY,0.414727342106898
284,14.0,"[427.3709201285235, 781.716183541158, 763.1688230782026, 1076.3879194317494]","[542.4440307617188, 975.4998779296875, 645.8988037109375, 1023.522216796875]",0.6219934225082397,FJ14ZHY,0.3832893117225578
285,14.0,"[425.0574056155442, 783.922336263018, 762.5638004169634, 1077.205789475412]","[538.89794921875, 978.7088012695312, 647.071044921875, 1029.752685546875]",0.6593315601348877,FJ14ZHY,0.3174308175244372
286,14.0,"[423.7517658360674, 786.1322734296996, 761.9750182193446, 1077.376433826188]","[537.5326538085938, 980.2238159179688, 647.3074951171875, 1031.06982421875]",0.6456109881401062,FJ14ZHY,0.3230559485681818
287,14.0,"[422.5687196615991, 788.9480239364592, 761.9585474249861, 1077.468079331154]","[535.4208984375, 985.0109252929688, 645.8121337890625, 1036.1256510416667]",0.0,,0.0
288,14.0,"[421.38567348713076, 791.763774443219, 761.9420766306278, 1077.5597248361198]","[533.3091430664062, 989.7980346679688, 644.3167724609375, 1041.1814778645833]",0.0,,0.0
289,14.0,"[420.20262731266246, 794.5795249499786, 761.9256058362693, 1077.6513703410858]","[531.1973876953125, 994.5851440429688, 642.8214111328125, 1046.2373046875]",0.6367361545562744,FJ14ZHY,0.5818147777649157
290,14.0,"[419.05063618435645, 798.4758983372386, 760.5217717903848, 1076.8576711634182]","[529.6926879882812, 999.8798522949219, 641.0123901367188, 1051.1719970703125]",0.0,,0.0
291,14.0,"[417.89864505605044, 802.3722717244987, 759.1179377445004, 1076.0639719857506]","[528.18798828125, 1005.174560546875, 639.203369140625, 1056.106689453125]",0.6442854404449463,FJ14ZHY,0.5148023327264468
292,14.0,"[414.16618285543666, 805.7464215224225, 757.6355223157709, 1076.4205940264021]","[526.215576171875, 1008.6983642578125, 637.9558715820312, 1060.2899169921875]",0.0,,0.0
293,14.0,"[410.4337206548229, 809.1205713203464, 756.1531068870414, 1076.7772160670536]","[524.2431640625, 1012.22216796875, 636.7083740234375, 1064.47314453125]",0.6113841533660889,FJ14ZHY,0.1917727878455069
294,14.0,"[408.15050180673154, 813.7831312495041, 755.1830543908164, 1079.3608438465467]","[522.8577880859375, 1016.064697265625, 634.5880126953125, 1068.5782470703125]",0.6247138977050781,FJ14ZHY,0.2270966149977959
295,14.0,"[406.6379989623823, 817.2705696901315, 754.5057679139385, 1080.976419277409]","[521.0972900390625, 1021.5732421875, 633.3348999023438, 1070.05517578125]",0.6234255433082581,FJ14ZHY,0.4108995300378437
296,14.0,"[404.9320919581074, 820.9685943321442, 753.9243503131045, 1081.6868082081305]","[519.4058837890625, 1025.9569702148438, 631.698974609375, 1074.9805908203125]",0.0,,0.0
297,14.0,"[403.22618495383244, 824.6666189741569, 753.3429327122703, 1082.3971971388523]","[517.7144775390625, 1030.3406982421875, 630.0630493164062, 1079.906005859375]",0.646303653717041,FJ10ZHY,0.3642191715332589
126,33.0,"[1119.840144875886, 803.0575593167639, 1479.9946460127821, 1079.6278811346858]","[1254.4521484375, 972.071044921875, 1355.659912109375, 1022.2393798828125]",0.3513123691082001,LM13VCY,0.2754371786271704
127,33.0,"[1120.0767501242583, 805.0446785199084, 1481.987263535652, 1078.9930660700904]","[1251.3043212890625, 977.0886840820312, 1358.7550048828125, 1026.5834350585938]",0.0,,0.0
128,33.0,"[1120.3133553726307, 807.0317977230529, 1483.9798810585216, 1078.358251005495]","[1248.156494140625, 982.1063232421875, 1361.85009765625, 1030.927490234375]",0.4745981097221374,LH13VCV,0.2858870740293423
129,33.0,"[1120.492217367871, 809.0748223834842, 1486.395584285061, 1077.1378563356263]","[1254.01806640625, 985.3668823242188, 1364.107421875, 1045.555908203125]",0.429160326719284,LM13VCV,0.2839567348408569
130,33.0,"[1121.2557882770616, 811.9596451353506, 1488.7712085684047, 1076.471107860361]","[1256.416748046875, 991.7415161132812, 1363.7330932617188, 1045.6500244140625]",0.0,,0.0
131,33.0,"[1122.0193591862521, 814.844467887217, 1491.1468328517485, 1075.8043593850953]","[1258.8154296875, 998.1161499023438, 1363.3587646484375, 1045.744140625]",0.5849465131759644,LN13VCY,0.3787658552863053
132,33.0,"[1122.085209475521, 817.7622442523766, 1490.7575315853, 1076.0532890784464]","[1257.5302734375, 1003.3115844726562, 1363.1334228515625, 1053.40625]",0.577480137348175,LM13VCV,0.1448776850237745
133,33.0,"[1122.1973829344668, 821.3752806433943, 1491.6990107745125, 1076.5141723110132]","[1259.69775390625, 1001.4468383789062, 1365.094970703125, 1052.2451171875]",0.6148406863212585,LM13VCV,0.2481167169652885
134,33.0,"[1121.6236034781894, 825.6241336322126, 1492.3975948699706, 1078.3441759113043]","[1261.07373046875, 1005.1660766601562, 1369.7164306640625, 1063.476318359375]",0.6066741347312927,LM13VCV,0.6371301051053792
135,33.0,"[1122.743452577674, 829.5226583881642, 1494.1307398665087, 1079.1392265078]","[1261.6107177734375, 1011.70166015625, 1370.755126953125, 1066.7709554036458]",0.0,,0.0
136,33.0,"[1123.8633016771585, 833.4211831441157, 1495.8638848630467, 1079.9342771042955]","[1262.147705078125, 1018.2372436523438, 1371.7938232421875, 1070.0655924479167]",0.0,,0.0
137,33.0,"[1124.983150776643, 837.3197079000673, 1497.5970298595848, 1080.7293277007911]","[1262.6846923828125, 1024.7728271484375, 1372.83251953125, 1073.3602294921875]",0.6057143211364746,LM13VCV,0.4565642472407955
138,33.0,"[1126.0552816467762, 841.5093261127437, 1497.582617603172, 1081.6856850618738]","[1262.1580810546875, 1028.05517578125, 1373.3397216796875, 1075.9786376953125]",0.6231569051742554,LN13VCV,0.4468917979136007
139,33.0,"[1127.2000181559952, 844.8890371318807, 1498.4302934997058, 1082.0602092214517]","[1263.239013671875, 1031.5938720703125, 1374.864013671875, 1077.8214111328125]",0.6251800060272217,LM13VCV,0.7058318225891733
260,328.0,"[1164.1319349913451, 577.5801387283822, 1439.6688755482564, 817.830472009237]","[1261.6168212890625, 725.3358154296875, 1347.6090087890625, 759.2546997070312]",0.4082669913768768,EY61MBG,0.3069816933033439
261,328.0,"[1164.9358090939359, 578.5937934559663, 1441.7250063623603, 818.4443419151116]","[1264.6168619791667, 724.8913167317709, 1344.94921875, 760.06591796875]",0.0,,0.0
262,328.0,"[1165.7396831965266, 579.6074481835504, 1443.7811371764644, 819.0582118209862]","[1267.6169026692708, 724.4468180338541, 1342.2894287109375, 760.8771362304688]",0.0,,0.0
263,328.0,"[1166.5435572991173, 580.6211029111346, 1445.8372679905683, 819.6720817268608]","[1270.616943359375, 724.0023193359375, 1339.629638671875, 761.6883544921875]",0.4581949412822723,EY61NBC,0.3838776625841175
264,328.0,"[1167.012325375941, 584.0665969887207, 1447.9744781944516, 824.2902618393414]","[1273.4241943359375, 725.3417358398438, 1347.5244140625, 766.9779052734375]",0.4483407437801361,EY61RBE,0.1891614155980076
265,328.0,"[1166.6945387258893, 586.55032596266, 1448.6159526113033, 828.0602660035206]","[1267.0894775390625, 731.087646484375, 1351.830322265625, 776.308837890625]",0.5061332583427429,EY61MBG,0.2319490027088881
266,328.0,"[1166.6545920693713, 589.2630720159207, 1450.021033321962, 832.5919892528146]","[1269.5031127929688, 733.8040771484375, 1352.0445556640625, 777.2668151855469]",0.0,,0.0
267,328.0,"[1166.6146454128534, 591.9758180691813, 1451.4261140326207, 837.1237125021087]","[1271.916748046875, 736.5205078125, 1352.2587890625, 778.2247924804688]",0.5333361029624939,EY61NBG,0.7217524458793445
268,328.0,"[1167.2831760059948, 593.8148690666753, 1454.0005307086658, 841.793420846979]","[1274.3578491210938, 737.6854248046875, 1353.1596069335938, 778.7221069335938]",0.0,,0.0
269,328.0,"[1167.9517065991365, 595.6539200641694, 1456.574947384711, 846.4631291918492]","[1276.7989501953125, 738.850341796875, 1354.0604248046875, 779.2194213867188]",0.5407830476760864,EY61NBG,0.3740957643348997
270,328.0,"[1167.9935248680645, 597.2755367364689, 1456.9560526584405, 850.0077369482551]","[1276.1062316894531, 741.7046356201172, 1355.5420837402344, 781.3250427246094]",0.0,,0.0
271,328.0,"[1168.0353431369922, 598.8971534087684, 1457.3371579321697, 853.552344704661]","[1275.4135131835938, 744.5589294433594, 1357.0237426757812, 783.4306640625]",0.0,,0.0
272,328.0,"[1168.07716140592, 600.5187700810678, 1457.718263205899, 857.0969524610667]","[1274.7207946777344, 747.4132232666016, 1358.5054016113281, 785.5362854003906]",0.0,,0.0
273,328.0,"[1168.1189796748479, 602.1403867533674, 1458.0993684796283, 860.6415602174726]","[1274.028076171875, 750.2675170898438, 1359.987060546875, 787.6419067382812]",0.5271769762039185,EY61NBG,0.2652969762376402
274,328.0,"[1170.0151620057513, 602.4112632481175, 1462.9908591636358, 861.8421149628499]","[1275.012939453125, 750.9818115234375, 1357.9586181640625, 789.5672607421875]",0.4642891883850097,EY61MBG,0.3810787776901212
275,328.0,"[1170.868795165234, 604.6800505125836, 1466.8571118754865, 865.5830847242573]","[1281.01025390625, 751.7759399414062, 1356.0018310546875, 794.0916137695312]",0.4081190526485443,EY61NBG,0.2632749674136007
276,328.0,"[1170.2680287489784, 606.1733108557538, 1465.3528970220586, 867.1794841158325]","[1279.2149658203125, 755.9888000488281, 1358.8622436523438, 797.8529968261719]",0.0,,0.0
277,328.0,"[1169.667262332723, 607.666571198924, 1463.8486821686306, 868.7758835074076]","[1277.419677734375, 760.20166015625, 1361.72265625, 801.6143798828125]",0.4961870610713959,EY61RBG,0.1550926135002374
278,328.0,"[1170.4755506639399, 610.3094663352771, 1465.4468279568941, 870.8496894742372]","[1280.4158935546875, 762.1662292480469, 1360.997314453125, 801.8805847167969]",0.0,,0.0
279,328.0,"[1171.2838389951564, 612.9523614716302, 1467.0449737451574, 872.9234954410667]","[1283.412109375, 764.1307983398438, 1360.27197265625, 802.1467895507812]",0.4663235247135162,EY61NBG,0.3367675599217956
280,328.0,"[1171.3200769249218, 614.6442403761309, 1468.4575804221154, 875.444316284191]","[1282.5485229492188, 766.4131164550781, 1362.1651611328125, 804.1396179199219]",0.0,,0.0
281,328.0,"[1171.3563148546868, 616.3361192806317, 1469.8701870990735, 877.9651371273152]","[1281.6849365234375, 768.6954345703125, 1364.058349609375, 806.1324462890625]",0.0,,0.0
282,328.0,"[1171.3925527844522, 618.0279981851324, 1471.2827937760314, 880.4859579704394]","[1280.8213500976562, 770.9777526855469, 1365.9515380859375, 808.1252746582031]",0.0,,0.0
283,328.0,"[1171.4287907142175, 619.7198770896332, 1472.6954004529894, 883.0067788135636]","[1279.957763671875, 773.2600708007812, 1367.8447265625, 810.1181030273438]",0.5091533064842224,EY61MBG,0.426308264252801
284,328.0,"[1172.6259309419277, 621.1927225503237, 1476.469177821749, 884.8967889836697]","[1283.7857666015625, 776.2911987304688, 1369.366943359375, 817.3632202148438]",0.4909244179725647,EY61MBG,0.6387120778206665
285,328.0,"[1172.7423922283865, 622.7139828656677, 1478.6284058821504, 887.9615192704705]","[1284.4111328125, 778.99658203125, 1370.2576497395833, 820.2509155273438]",0.0,,0.0
286,328.0,"[1172.8588535148454, 624.2352431810119, 1480.7876339425516, 891.0262495572712]","[1285.0364990234375, 781.7019653320312, 1371.1483561197917, 823.1386108398438]",0.0,,0.0
287,328.0,"[1172.9753148013042, 625.756503496356, 1482.946862002953, 894.090979844072]","[1285.661865234375, 784.4073486328125, 1372.0390625, 826.0263061523438]",0.4716827571392059,EY61NEG,0.1234835092346971
288,328.0,"[1172.7284935307564, 628.2162824366255, 1482.2655392515728, 897.2163069108663]","[1283.8863525390625, 788.5764770507812, 1371.7747802734375, 827.6713256835938]",0.514653205871582,EY61MEG,0.1382452145753448
289,328.0,"[1173.3295913890033, 630.842322848283, 1483.6424130293333, 900.766631396196]","[1283.237060546875, 790.6973876953125, 1373.6123860677083, 830.5559692382812]",0.0,,0.0
290,328.0,"[1173.9306892472505, 633.4683632599404, 1485.0192868070937, 904.3169558815258]","[1282.5877685546875, 792.8182983398438, 1375.4499918619792, 833.4406127929688]",0.0,,0.0
291,328.0,"[1174.5317871054974, 636.0944036715978, 1486.3961605848542, 907.8672803668555]","[1281.9384765625, 794.939208984375, 1377.28759765625, 836.3252563476562]",0.5610690712928772,EY61NBG,0.8272456565181544
292,328.0,"[1173.776029507335, 637.127843599508, 1485.4662158349015, 909.056790098161]","[1286.59033203125, 796.6737670898438, 1377.075927734375, 833.9588012695312]",0.4579624533653259,EY61NBG,0.4259220013641251
293,328.0,"[1173.9472403993148, 638.1859707259694, 1485.2159563230177, 910.2425315837927]","[1286.673095703125, 799.87890625, 1378.083740234375, 842.7540283203125]",0.5162033438682556,ET61NBG,0.3788151960217089
294,328.0,"[1174.6728674710375, 640.0211200685169, 1486.9652341410942, 913.8031085999969]","[1287.648681640625, 804.2340087890625, 1379.1470947265625, 846.2467651367188]",0.0,,0.0
295,328.0,"[1175.3984945427605, 641.8562694110644, 1488.7145119591705, 917.3636856162011]","[1288.624267578125, 808.589111328125, 1380.21044921875, 849.739501953125]",0.5336101055145264,EY61MBG,0.5048038500998625
296,328.0,"[1176.0705630226967, 644.7861125820318, 1489.934269779747, 920.6589383912569]","[1287.817626953125, 810.6617431640625, 1380.6576538085938, 851.6329956054688]",0.0,,0.0
297,328.0,"[1176.7426315026328, 647.7159557529992, 1491.1540276003234, 923.9541911663127]","[1287.010986328125, 812.734375, 1381.1048583984375, 853.5264892578125]",0.5931912064552307,EY61NDC,0.4698602779849757
298,328.0,"[1177.6740344563636, 650.7358885225175, 1492.4406117565009, 927.3124394491819]","[1288.845703125, 815.6739349365234, 1382.17822265625, 856.3177642822266]",0.0,,0.0
299,328.0,"[1178.6054374100945, 653.7558212920358, 1493.7271959126783, 930.670687732051]","[1290.680419921875, 818.6134948730469, 1383.2515869140625, 859.1090393066406]",0.0,,0.0
300,328.0,"[1179.5368403638254, 656.7757540615539, 1495.0137800688558, 934.0289360149202]","[1292.51513671875, 821.5530548095703, 1384.324951171875, 861.9003143310547]",0.0,,0.0
301,328.0,"[1180.4682433175562, 659.7956868310722, 1496.3003642250333, 937.3871842977893]","[1294.349853515625, 824.4926147460938, 1385.3983154296875, 864.6915893554688]",0.5291507840156555,EY61NBG,0.9239502988041354
302,328.0,"[1181.1452203881433, 661.1173031740873, 1497.1137508119727, 940.6736810409011]","[1295.0509033203125, 828.0772705078125, 1386.023681640625, 868.1613159179688]",0.0,,0.0
